,batter_name,pitch_number,pitcher_handedness,batter_handedness,inning,outs,strikes,outs_on_play,velocity,vertical_release_angle,horizontal_release_angle,spin_rate,release_height,extension,vertical_break,induced_vertical_break,horizontal_break,height_at_plate,side_at_plate,zone_speed,vertical_approach_angle,horz_approach_angle,zone_time,exit_velocity,launch_angle,direction,hit_spin_rate,position_at_110x,position_at_110y,position_at_110z,distance,last_tracked_distance,bearing,hang_time,pfxx,pfxz,vx0,vy0,vz0,ax,ay,play_result,traditional_cluster,distance_needed,potential_coverage,fielder_play_result,custom_cluster
218,"Seymour, Bobby",199.0,1,1,6.0,0.0,2.0,1.0,84.62011559999999,-1.127094314,-0.671619352,1553.756315,6.299133359,5.692125936,-29.5081393,10.46610348,5.822205667,2.789651449,1.210145587,75.91372997,-6.696430148999999,0.43326178200000004,0.455052643,91.43383637,19.35220954,-28.30446133,4095.829766,92.33180066,32.92626926,-59.78985983,277.2343521,165.7508156,-39.50494122,3.152444458,-3.36864603,6.027802222,1.258570254,-122.92234199999999,-3.342923919,-5.033874829,29.66593515,0,7.0,19.808645997852526,94.57333374000001,0.0,0.0
219,"Seymour, Bobby",90.0,0,0,3.0,0.0,2.0,1.0,91.0506027,-2.3093583,3.065328136,2074.6972739999997,6.461767087,6.172886417000001,-14.01744386,19.24468259,-8.858874319,3.156877264,0.35503189399999996,83.30242755,-4.950160607,1.393171238,0.415094065,106.16823290000002,-1.26300851,-15.60986693,2435.956001,,,,47.25673953,45.47684564,-17.47688389,0.315053101,5.664401046,11.11459857,-6.807506991,-132.3345377,-5.786120627000001,10.05995609,27.84019795,0,6.0,98.8092233928522,9.45159303,0.0,6.0
220,"Seymour, Bobby",293.0,1,1,8.0,1.0,1.0,1.0,83.24313998,2.420357717,-4.7230173639999995,2074.6381699999997,4.402722348999999,6.26470206,-46.22406795,-5.826439242,14.03403295,2.790830873,0.093029569,75.06819734,-6.3635552010000005,-2.0538177980000003,0.45745613399999996,102.0682444,-3.37977219,-0.8817626129999999,,,,,26.2517483,23.90016408,-1.128565604,0.175762329,-9.218460521,-3.9763805010000004,9.575844955,-120.6331773,3.8291611089999997,-13.38337024,26.70301883,0,6.0,120.26329027513025,5.27286987,0.0,2.0
221,"Seymour, Bobby",140.0,0,0,4.0,0.0,2.0,0.0,87.38378092,0.071639923,2.678294202,2152.547746,5.724178116,4.994015975,-24.04252901,13.52564479,-14.21706755,3.788337284,0.28634129,80.13717772,-4.36066612,0.054253512999999996,0.441145202,88.32348052,14.97009901,-22.32208542,3514.335366,97.52381299,22.94342769,-50.88321422,224.79073680000002,224.01349669999996,-33.1547758,2.4420098880000003,8.114571604,7.035918457999999,-5.413496857,-126.96292620000001,-0.730121833,13.324009,24.54643547,1,7.0,72.36062863674312,73.26029664,0.0,0.0
222,"Seymour, Bobby",154.0,0,0,5.0,1.0,0.0,0.0,93.38567682,-0.95750066,3.549460573,2079.418294,5.710507896,6.251878519,-22.51319342,9.136753019,-14.74843532,2.949753732,-0.8906565329999999,85.08584801,-5.217208653999999,0.754910777,0.404909539,84.06827290000001,-9.264892947,-1.5729243880000001,,,,,15.42412982,13.63213291,1.4385146640000002,0.129301147,9.088646822000001,5.272733556,-7.951581785,-135.72749140000002,-2.986382915,16.89516557,30.67116176,1,6.0,130.99153323433765,3.87903441,1.0,2.0
223,"Seymour, Bobby",257.0,1,1,7.0,1.0,2.0,1.0,93.39318806,-1.3425991730000002,-2.146919319,2021.040375,4.878345038,6.097947962,-23.06498785,8.856662036,13.54249609,1.713595735,0.9975403340000001,84.79668229,-5.7016297510000005,0.421938635,0.40664382600000004,89.26244411,-24.02563336,-0.838629385,,,,,4.05308639,3.5355048630000003,-15.15598507,0.030033569,-8.026376093,5.230673,4.650404725,-135.8035068,-3.9355600789999996,-14.856624400000001,32.19800297,0,6.0,142.3850500488383,0.90100707,0.0,2.0
224,"Seymour, Bobby",38.0,0,0,1.0,2.0,2.0,1.0,86.12427515,-0.422631605,3.785140285,2148.663877,5.427949897,5.83610187,-28.34623751,9.500642834,-15.26481811,2.672138007,0.24125250399999998,78.4530585,-5.74398854,0.9146604429999999,0.44277853799999994,89.81658398,-27.03869849,25.90038667,,,,,5.817011835,5.370379291,19.86180476,0.043545532000000005,9.319372449,5.241047117,-7.792408331,-125.06666509999998,-1.819494879,14.704737900000001,26.11794342,0,3.0,104.49736245037022,1.3063659600000002,0.0,1.0
225,"Seymour, Bobby",108.0,1,1,3.0,0.0,2.0,1.0,91.15389793,-0.02740241,-2.9117020819999997,2277.1816059999996,5.505168557999999,5.925352375,-19.70806417,13.66806571,11.33216284,3.8373741110000004,-0.494104029,83.47647141,-3.726842006,-0.783771915,0.41580480799999997,92.03863905,39.11618826,20.38272863,3486.9821369999995,102.1582319,90.67684609,40.78820916,341.4813803,105.2855716,24.58210507,5.991380005,-6.891178895,7.38115951,6.36789946,-132.5808231,-0.716538206,-12.31336294,27.31559244,0,9.0,-46.95004786981,179.74140015,0.0,3.0
226,"Seymour, Bobby",245.0,1,1,9.0,1.0,0.0,1.0,94.60735948,-0.560474571,-2.107537357,2370.079065,5.652414146,5.561630538999999,-16.38126857,15.404668599999999,6.676356654,3.763392647,-0.405906991,85.50085335,-3.6362921060000004,-0.852848438,0.405778496,66.97028581,0.812320078,21.23572456,1847.37022,,,,42.35176661,41.89117163,21.41930542,0.44855896,-4.214825681000001,8.403567704,4.817062573,-137.4652767,-1.9386194890000001,-7.984190141,33.32369428,0,4.0,107.96281448265462,13.4567688,0.0,1.0
227,"Seymour, Bobby",42.0,0,0,2.0,0.0,2.0,1.0,91.45109195,-1.505952865,2.925597647,2288.671866,5.609381479,5.418315238,-23.49610138,10.75819504,-14.70557191,2.238715016,-0.04298221,82.85861401,-5.893650139,0.17036771899999997,0.42123945700000004,76.71685398,-39.71305955,-4.855008348,,,,,2.13703391,1.396159528,-4.563092961000001,0.028693237000000003,8.711053496,6.179187282000001,-6.256838726,-132.7289324,-4.335001763999999,15.39262476,30.918556699999996,0,6.0,144.04028574645233,0.8607971100000001,0.0,2.0
228,"Seymour, Bobby",188.0,1,1,6.0,0.0,1.0,1.0,92.76182588,-1.047212792,-2.323839776,2537.065489,6.104281114,5.908041557000001,-15.31845117,17.39936238,6.032405889,3.854955187,-0.729663925,83.67664403,-3.94385588,-1.181846091,0.411683684,95.68211917,21.60036384,22.70008926,1331.029342,100.304987,39.43392363,45.15384823,317.6202766,307.5138807,26.56561875,3.603978882,-3.998633973,9.749669482,5.2692505380000005,-134.8033456,-2.9770438280000002,-7.263574871,32.80918643,0,9.0,-23.025337040583693,108.11936646,0.0,3.0
229,"Seymour, Bobby",265.0,1,1,8.0,0.0,1.0,1.0,87.05745562,-0.76990535,-1.809765796,2120.388907,5.72317885,6.472172467999999,-17.06986589,19.35669286,2.45699443,3.593353956,-0.418832154,78.36247822,-4.036539549,-1.338872765,0.43439077200000004,91.76305054,53.57034079,26.47015367,4063.861975,94.19578744,135.99480930000001,56.80789803,274.78799649999996,70.85227490000001,35.27265794,6.1732073970000005,-1.950319769,10.95521611,3.933379227,-126.66165190000001,-2.180478691,-3.11530999,29.91276496,0,9.0,20.218947119408273,185.19622191000002,0.0,5.0
230,"Seymour, Bobby",119.0,1,1,3.0,0.0,1.0,1.0,84.32522864,-0.415418981,-1.029094113,2113.866876,5.496088958,5.976458735,-24.15958931,14.96137785,-1.546345261,3.0976818010000002,0.012222216999999999,76.86518565,-4.965976742,-1.321109366,0.45016975200000003,104.39131529999999,2.380932192,31.42434302,3668.469336,,,,66.97574538,65.40507831,32.29888498,0.461670532,0.53864892,8.223050476000001,2.251224344,-122.72649990000001,-1.61939693,0.818009242,25.25986425,0,3.0,43.101281819514526,13.85011596,0.0,1.0
231,"Seymour, Bobby",193.0,1,1,5.0,2.0,2.0,1.0,84.09939083,-0.626046814,-1.15034656,2235.806548,5.31302503,6.122124606,-32.23944533,7.0611152939999995,-0.343002586,2.04759283,-0.300187658,76.52237147,-6.716638241,-1.215461637,0.45120187,105.5080376,-0.571424145,35.75088806,,,,,36.58694085,35.5234255,35.69312701,0.23734314,-0.164944483,4.040578794,2.4673143459999998,-122.37578559999999,-2.277814008,-0.24772281,26.32104729,0,3.0,73.43393536206575,7.1202942,0.0,1.0
232,"Seymour, Bobby",114.0,1,1,4.0,2.0,1.0,0.0,89.47114658,-0.714499342,-2.317625722,2041.973059,5.070343366,6.179654127999999,-21.71186468,13.02359995,14.49463072,2.6007332659999998,0.8277475190000001,80.96512335,-4.834344061,0.438829515,0.42418770299999997,93.98572711,22.54707968,10.19469413,1915.7566420000003,107.84000120000002,42.58075482,21.69157985,330.2827416,328.3162085,14.30744949,4.171525269,-8.639862215,7.3383939520000006,4.821868566,-130.11018059999998,-2.288992478,-14.64551293,30.13731782,1,8.0,-14.542711861156679,125.14575807,0.0,3.0
233,"Seymour, Bobby",79.0,0,0,3.0,0.0,2.0,1.0,83.94487862,1.508296481,4.689621713999999,2229.8817489999997,4.631775085,5.6296893610000005,-37.79690161,3.134907684,-15.01998574,2.894208702,0.41348381799999995,75.05951904,-5.623524167,1.854852206,0.46047068799999996,86.65376659,-29.84657501,34.74550415,,,,,6.171087417000001,5.563113303,23.58706858,0.046168823,9.671131927000001,1.167832966,-9.498119827,-121.52432879999999,2.025748248,14.15154357,28.5890044,0,3.0,103.8315889534872,1.3850646899999999,0.0,1.0
234,"Seymour, Bobby",24.0,0,0,1.0,1.0,1.0,2.0,85.00215936,0.8723808209999999,4.543229112,2290.627797,4.61252339,5.2892582269999995,-32.43066244,7.34543091,-18.197508199999998,2.731659797,-0.171373831,77.20328094,-5.160785522,1.157254485,0.45392341,87.20327023,-18.59260641,17.20447006,,,,,8.319928309,6.131407981000001,17.29403993,0.065153198,10.93194524,3.628108099,-9.169480163,-123.1956733,0.7773192390000001,16.73519095,25.36602816,0,4.0,141.74244347707688,1.95459594,0.0,1.0
235,"Seymour, Bobby",301.0,0,0,9.0,1.0,2.0,0.0,79.0284676,0.868811641,3.0302194360000003,2656.592307,5.3567353230000005,5.3384575860000005,-55.79263664,-10.38548658,1.55350431,1.523501978,0.9906153540000001,73.30701448,-9.402514882,3.318185755,0.48499095700000006,65.55807779,-22.36812634,21.13341735,,,,,5.886442392999999,4.764186487,4.654481937,0.044673462000000004,-0.02005207,-5.714558982000001,-6.127726603999999,-114.82497140000001,-0.025925114,-0.026902664,20.28576001,1,4.0,144.34289024380587,1.3402038600000001,1.0,1.0
236,"Seymour, Bobby",26.0,1,1,1.0,1.0,1.0,0.0,89.85879654,-0.6861193259999999,-3.27185662,2048.061876,5.609408336,7.054173815,-16.08835444,16.98110841,7.880935789,3.644627678,-0.217435015,81.92623865,-3.777374239,-1.757611443,0.41389014799999996,70.60446841,18.53030569,-28.51814586,2607.5813510000003,93.32870109,21.83562224,-58.22149919,187.3268485,184.9043579,-34.65040523,2.361245728,-5.374214228,9.756872929,7.27751473,-130.8246842,-1.9802375559999998,-9.287370387000001,28.33505168,1,7.0,109.68365843093576,70.83737184,1.0,0.0
237,"Seymour, Bobby",106.0,1,1,3.0,0.0,1.0,1.0,87.19127182,-2.492869661,-1.95677227,1969.7142620000002,5.5089951610000005,6.851346686,-22.13581235,13.13766653,8.745040431,1.389082769,0.901495429,80.11158654,-6.702753329,-0.283379883,0.427460181,89.80328474,-6.501519611,-16.17081149,,,,,10.058069,9.594720356,-20.97449555,0.075088501,-5.420273702999999,8.020645979,4.108716993,-126.9482767,-6.10852228,-8.85522115,25.71592554,0,6.0,136.00589793275097,2.25265503,0.0,6.0
238,"Seymour, Bobby",237.0,1,1,7.0,0.0,2.0,0.0,78.79605592,1.01521316,-0.11289848300000001,2454.482292,5.388515339,5.915917315,-47.25898964,-2.666955297,-12.80730224,2.39240947,-0.330282809,72.80816158,-7.812403026,-2.51888912,0.480618143,84.65668495,10.24517898,12.99145838,,106.9426548,4.108244502,25.75399878,129.0169008,129.0169008,13.53942111,1.1721862790000002,6.877353461,-1.710088668,0.593881136,-114.73285120000001,0.67594312,9.200312876,20.50948391,1,4.0,20.983100938524622,35.16558837,0.0,5.0
239,"Seymour, Bobby",163.0,1,1,5.0,1.0,0.0,1.0,88.82159666,-1.73715414,-3.0426381819999997,2018.312679,5.612724772999999,6.87871212,-17.65634992,16.21827009,9.280321021,2.555882366,-0.232883096,81.62517759,-5.101638017,-1.270692062,0.41889843200000004,93.07385477,-6.067916777000001,23.55062903,,,,,20.41230356,19.16617784,21.4275344,0.150613403,-5.989376743999999,9.517983521,6.627127486,-129.30746259999998,-4.395409811,-10.18673295,25.81745955,0,4.0,130.0164868066903,4.51840209,0.0,1.0
240,"Seymour, Bobby",115.0,1,1,4.0,2.0,0.0,0.0,89.27993107,-2.595593857,-4.916869023,2147.429728,5.8782287779999995,6.307713586,-15.47872081,19.37488038,14.40188554,2.187091836,-1.007155911,80.94179349,-5.531788532999999,-2.186749287,0.42490843,96.91199285,3.103863149,25.08905294,2585.000043,,,,76.55315786,75.38696039,27.377648100000002,0.574319458,-9.372550419,11.40569169,10.70259839,-129.3975686,-6.348749592000001,-15.77529942,28.83558485,1,3.0,34.613526642689884,17.22958374,1.0,1.0
241,"Seymour, Bobby",24.0,1,1,1.0,1.0,0.0,1.0,90.72296848,-0.065595869,-2.653612877,1977.430389,5.191475409,5.455373255,-25.46592243,9.1323711,11.10929495,3.0078538910000003,0.504993927,82.40587471,-4.823848267,-0.574683266,0.423349311,101.9517804,16.12753477,-18.75196851,3299.774925,101.8869739,27.86594689,-41.45979398,303.7958402,289.0873088,-28.45819857,2.981528931,-6.689270873,4.875492181,5.7146212279999995,-131.7933854,-1.053443868,-11.69824178,29.50232249,0,8.0,24.720750401312014,89.44586793,0.0,4.0
242,"Seymour, Bobby",304.0,0,0,7.0,0.0,1.0,0.0,93.88122414,-3.448905992,2.295018095,2367.812995,6.380686638999999,6.222093113,-18.31967039,12.67812595,-2.72557621,1.665741472,-0.016774314,86.91257465,-6.870649791,1.782196752,0.400716226,73.66611095,11.77301781,-37.34634498,4823.29712,80.46454973,6.589461727000001,-75.00256112,139.05331,125.4235057,-44.13654334,1.554763794,2.052455307,7.758112508,-5.3816661120000004,-136.4879899,-8.82637986,3.912917493,27.04578997,1,5.0,-24.19553443347081,46.642913820000004,0.0,0.0
243,"Seymour, Bobby",38.0,1,1,1.0,1.0,1.0,0.0,88.55935911,-1.04126687,-1.9913446069999998,2102.0983579999997,5.777578825,6.535178755,-19.91727441,14.91018712,7.175045384,3.1621590939999997,-0.313439423,80.49966953,-4.836636487,-0.620884667,0.424749063,62.39300855,31.87807702,-23.65461531,3146.609785,97.56194204,39.8625157,-50.81011146,200.0537149,200.0537149,-30.25187051,3.260993652,-4.562890625,8.556340277,4.279050328,-128.9107544,-2.9082663039999996,-7.6228465420000004,28.60117212,1,7.0,97.00398854384581,97.82980956,0.0,0.0
244,"Seymour, Bobby",261.0,1,1,8.0,0.0,2.0,0.0,83.90784837,0.065612491,-1.629521279,,5.294142332,6.669211765,-38.69105864,-0.375301944,-5.843873457000001,2.129932663,-0.544650116,77.26245039,-7.272976031000001,-2.7434877010000003,0.445512836,92.67010479,6.851328748999999,25.16989767,1969.810087,97.11828854,1.203395979,51.65236455,116.91547140000002,116.91547140000002,28.12304879,0.9518151859999999,2.7889239089999998,-0.22643901100000002,3.63137787,-122.26239709999999,-0.874470262,4.221518274,24.10098426,1,3.0,-11.215812580570772,28.55445558,1.0,5.0
245,"Seymour, Bobby",153.0,1,1,5.0,2.0,0.0,1.0,88.05575457,-0.487215004,-2.319991477,2176.824391,5.6602577510000005,6.741223367999999,-22.772795199999997,12.21953395,10.16972199,3.317067414,-0.37127976,79.94899429,-4.847628477,-0.36896934200000003,0.42575322200000004,102.62648859999999,18.63532199,7.878413212000001,1310.0572960000002,109.32478559999998,31.60290432,12.16632619,327.4318291,318.8148435,4.342422427,3.3033148189999997,-6.3716248470000005,6.958118729,4.920695697,-128.2006707,-1.702799178,-10.51169484,28.65805113,0,8.0,-10.963331917561522,99.09944456999999,0.0,3.0
246,"Seymour, Bobby",101.0,1,1,3.0,2.0,0.0,1.0,79.13629302,-0.645265537,-2.371481885,1537.0347,5.417876352,6.999005972999999,-34.63402951,7.800422268999999,6.014344681,1.9446186019999998,0.086258567,73.01957247,-7.246622226,-1.219360577,0.468846649,59.28883422,9.344192549,-7.457910157000001,4449.802161,,,,71.90854651,71.19490059,-10.20062188,0.8802325440000001,-4.011382444,4.5499436310000005,4.63828593,-115.33084550000001,-2.094735879,-5.42080391,20.78274241,0,6.0,74.23054667993978,26.406976320000002,0.0,2.0
247,"Seymour, Bobby",263.0,1,1,8.0,0.0,2.0,1.0,91.97050806,-1.9323876580000001,-1.944998271,2402.117068,5.489794517000001,6.4372620970000005,-20.88717018,11.70298647,11.52642139,1.97196968,0.302243687,83.29704308,-5.907923804,0.258738808,0.410879754,99.90678598,19.87126162,2.285507035,1719.2215210000002,109.9315707,36.15809121,3.8758235219999997,356.233016,348.64489100000003,0.7911298859999999,3.984107056,-6.969355455,7.0631518589999995,4.198262688,-133.7625132,-5.139510313,-12.47163858,32.16714061,0,8.0,-35.385872504903595,119.52321168,0.0,3.0
248,"Seymour, Bobby",168.0,1,1,5.0,1.0,1.0,0.0,90.38771964,-0.549043907,-3.63339482,2066.980533,5.852876168,5.757714034,-32.0209492,2.425896643,12.54304507,2.6724306859999998,-0.528034879,82.49468861,-6.5434256589999995,-1.278576103,0.422421728,83.05856103,16.48880797,7.139336667,1193.984921,109.225397,22.06289265,13.03113517,217.20716800000002,217.20716800000002,5.905522238,2.386807861,-7.786518841,1.461738945,7.913729882,-131.2636848,-2.336447665,-13.53767598,28.69643175,1,8.0,104.11148244050216,71.60423583,1.0,5.0
249,"Seymour, Bobby",276.0,1,1,8.0,1.0,0.0,0.0,89.91198121,-1.5263981580000001,-1.648124624,2262.751804,5.295933678,6.607395426,-21.10540136,12.43608894,8.861342171,2.13827739,0.558693031,82.20783539,-5.539005411000001,0.043015145,0.416833578,106.35399029999999,6.180287239,7.246570723,,108.6860982,1.646604705,16.94699934,120.8420148,120.8420148,9.134368097000001,0.869157715,-5.375970285,7.3211562489999995,3.515547997,-130.9336668,-4.090210428,-9.311920877999999,28.21533752,1,4.0,29.72019598469801,26.07473145,1.0,2.0
250,"Seymour, Bobby",48.0,1,1,2.0,0.0,2.0,1.0,94.49417270000001,-1.454710931,-1.961896274,2344.320781,5.58356503,6.688306562,-17.35024105,12.65927978,5.059143832,2.8063915560000003,0.285398279,87.11168915,-4.745119614,-1.000070703,0.394276642,108.43036140000001,-6.780163957,11.41329702,,,,,18.95949906,17.50178954,10.58132414,0.12192688,-3.30450523,7.386572103,4.566683347,-137.6844898,-4.011902235,-6.393554028,28.30260822,0,4.0,131.05010687883046,3.6578064,0.0,2.0
251,"Seymour, Bobby",110.0,0,0,4.0,1.0,0.0,1.0,81.66579645,-1.22012568,2.198631942,1715.1515170000002,6.000192952000001,6.568763037999999,-26.89125982,13.17526637,-14.32319181,2.639951181,0.158997906,76.05911069,-6.2792602010000005,-0.507950318,0.455577601,51.97589489999999,4.09828331,-38.40803165,1470.9244609999998,,,,42.20812809,41.23904069,-38.59755897,0.572295532,8.393379433,7.535658338999999,-4.1908006460000005,-119.0262361,-3.248272528,12.24177277,19.2753996,0,5.0,74.26934331343753,17.16886596,0.0,6.0
252,"Seymour, Bobby",181.0,1,1,6.0,1.0,1.0,0.0,82.83476659,0.7481765570000001,-4.290169668,2282.612923,4.01077483,6.774948315,-39.28454371,0.28575921,12.86849393,1.422072485,-0.240495708,75.51483538,-6.752113095,-1.8285729,0.45274765100000003,109.5617047,10.13970465,33.81435512,2965.0708,87.46444338,11.07932419,66.70717723,194.94429590000001,154.6861315,41.76650095,1.503861694,-8.4505243,-0.063019568,8.707618814,-120.3764988,0.591070298,-12.3205164,24.75847994,1,9.0,100.28748355925691,45.11585082,1.0,5.0
253,"Seymour, Bobby",40.0,0,0,2.0,0.0,0.0,1.0,84.68101305,-2.161433936,2.311654222,1878.2260449999999,5.914311597999999,6.264169992,-23.48895209,14.78256149,-13.52742046,1.961769355,0.518104593,77.72516505,-6.58349436,-0.248984228,0.445255546,84.54373351,-18.47201521,35.45543215,,,,,6.747696887000001,6.263565742000001,24.89379421,0.049589232999999996,8.026544596,8.671637742,-4.582795837,-123.1808219,-5.329648194,12.34822439,24.1778677,0,3.0,103.26256040251026,1.48767699,0.0,1.0
254,"Seymour, Bobby",256.0,1,1,7.0,2.0,1.0,0.0,87.59298027,-0.9285945659999999,-2.214203599,2036.044662,5.5761842129999994,5.357015971,-30.4508083,6.139173767999999,5.68353974,2.167144579,0.083291232,81.3097807,-6.538028897,-1.162733032,0.43536410200000003,100.65225490000002,-6.54130983,4.217573691,,,,,16.28024552,15.70888427,3.882840472,0.11026062,-3.524010935,3.458142472,4.726516601,-127.4422933,-3.143885097,-5.877049332,22.74544178,1,4.0,134.00784958376317,3.3078186,1.0,2.0
255,"Seymour, Bobby",206.0,0,0,7.0,2.0,1.0,0.0,82.77500309,-0.684510139,1.870728723,2624.588927,5.9850622389999995,5.622646909,-33.60254501,7.969600451,5.875817,2.545797711,0.47077076100000004,75.02317599,-6.980280576,2.9772670889999997,0.46405850600000004,84.99096785,18.29970422,24.32917391,1484.296511,98.07621721,21.91723184,49.80972245,216.43609229999998,216.43609229999998,30.30632984,2.2821521000000002,-2.552153886,4.490902611,-4.111623212,-120.26355359999998,-2.48745615,-3.6846604289999996,26.41686839,1,9.0,78.60929274008987,68.46456300000001,1.0,5.0
256,"Seymour, Bobby",155.0,0,0,6.0,1.0,2.0,0.0,74.34841213,1.8658570780000001,0.608297648,2396.769289,5.2720553930000005,5.911591975,-55.00455282,-4.408339711,13.76085198,2.420579,-0.280786915,68.16597521,-8.449315013,3.204573135,0.51195351,101.2430162,15.89366955,31.75428855,2148.957116,91.26702631,19.16859058,61.40217644,216.00819159999998,147.7984512,37.16060566,1.909747925,-7.2583803929999995,-2.9372517719999998,-1.517872484,-108.1348531,2.044802949,-8.538069821,20.008417,1,9.0,79.13475250431365,57.29243775,1.0,5.0
257,"Seymour, Bobby",270.0,1,1,9.0,2.0,2.0,1.0,85.19213554,-0.9082579909999999,-1.35796562,1871.8857269999999,5.834782099,6.154426063,-25.53114368,12.45995908,10.94924488,2.867861439,0.175602592,77.93076479999999,-5.721767409,0.71429597,0.44362138,98.22206311,48.82307502,8.85927212,4402.675813,109.6445759,122.88523090000001,8.833106062999999,295.57289080000004,68.4234208,0.227986639,6.449579468,-6.3481557770000006,7.043860807000001,2.616201864,-124.0181182,-2.721454804,-9.870021334,25.1960833,0,8.0,27.2716543136813,193.48738404,0.0,3.0
258,"Seymour, Bobby",8.0,0,0,1.0,1.0,1.0,0.0,85.98656223,-0.790638025,3.465969994,2024.2903850000002,5.845492565,5.271759705,-26.10751507,12.50776843,-5.979412325,2.9259124510000003,0.027227208,78.68914751,-5.626608965,2.356381216,0.447250806,106.6091625,11.60137302,-1.232909138,1287.785848,109.65251299999998,15.38503474,-8.727333154,218.66728540000003,217.95158659999998,-7.740697315,1.820569458,4.105942734,6.8136804820000005,-7.353048985,-124.83477079999999,-2.6329942369999997,6.486984327999999,24.84822823,1,8.0,102.33297965011872,54.61708374,1.0,4.0
259,"Seymour, Bobby",308.0,1,1,9.0,2.0,0.0,1.0,88.83944808,-1.067974821,-0.553131952,2184.524778,5.784596922,6.463368646,-16.93372661,17.8645918,8.264559265,3.3924917339999996,0.49029839700000005,80.42080537,-4.298042937,1.027382614,0.42457131299999995,102.2564013,27.51047819,4.727896724,2475.3376510000003,109.76526409999998,54.1297696,7.178863953,373.3615553,366.6123736,2.363129833,4.9747027589999995,-4.73467389,10.19476552,1.011125574,-129.3414082,-2.898048038,-7.929382836,29.84010515,0,8.0,-52.6739145528009,149.24108277,0.0,3.0
260,"Seymour, Bobby",85.0,0,0,3.0,1.0,0.0,2.0,76.92499268,1.250427958,1.9570941990000001,2524.019694,5.56536106,5.0600632039999995,-48.25731369,0.38490206200000004,6.633614272999999,2.723782054,-0.5423863729999999,70.62972061,-7.6464807089999995,3.1856175419999997,0.5019704979999999,102.9193382,7.035387973,38.59794581,3741.526186,82.64671334,1.545967055,72.59064992,118.4339374,85.10193099,41.63389379,0.8959698490000001,-2.923452593,-0.150510921,-4.031038183,-111.7440081,0.8937060090000001,-3.6920306039999997,20.36012772,0,3.0,-9.60585268150701,26.879095470000003,0.0,1.0
261,"Seymour, Bobby",135.0,1,1,5.0,1.0,0.0,1.0,87.22102725,-1.679160955,-1.530048993,1876.448336,5.917930571,6.584434858,-30.15193071,5.390004135,-4.229139528999999,1.8657278030000002,0.08065781799999999,80.41849287,-7.374581989,-2.334428036,0.429083734,92.8758172,46.65750604,-14.01653334,5133.946204999999,102.68414090000002,101.2493984,-39.44573288,304.2635336,76.28427585,-30.18825022,5.784351196,1.9215239530000001,3.4363633030000003,3.51093276,-127.03975679999999,-4.564018172,3.146796798,25.5177295,0,8.0,21.202345336062706,173.53053588,0.0,4.0
262,"Seymour, Bobby",311.0,1,1,9.0,2.0,1.0,0.0,85.49147319,-1.494708089,-1.920781089,2249.355615,6.139026727999999,6.341349714,-26.90638396,10.59881044,6.0358189179999995,2.519855594,0.576743376,78.27423604,-6.577953541,-0.774757933,0.44077527899999996,109.121303,11.71884887,0.471210225,791.802265,109.96080239999999,17.48531654,-2.932698933,270.5771392,268.92226289999996,-4.497229739,2.282337036,-3.857116889,6.238663637999999,4.000359406,-124.4253108,-4.01718308,-6.032936347000001,25.49680515,1,8.0,50.44431931131912,68.47011108,0.0,4.0
263,"Seymour, Bobby",85.0,1,1,3.0,1.0,0.0,0.0,88.66935067,-1.3728747159999999,-2.340216968,1883.4753309999999,6.09151033,6.46630239,-25.13254427,9.171974001,-0.233932227,2.7350934319999998,-0.401046698,82.17030623,-6.100887482999999,-2.384401708,0.421548143,107.28033529999999,5.416278281,27.32865752,2878.3153030000003,,,,108.8421808,108.1498885,30.63990832,0.774505005,-0.449041615,5.376713733,5.284885599,-129.15129950000002,-3.831690712,-0.766773653,24.13126241,1,3.0,6.771067551379265,23.23515015,1.0,1.0
264,"Seymour, Bobby",262.0,0,0,8.0,0.0,1.0,1.0,69.68430307,2.481515169,2.017533079,2245.639456,5.247508296,6.033443294,-58.34784787,-1.0887722579999999,14.94752124,2.685634617,-0.286797922,64.17230614,-8.451572211,4.83212368,0.544620124,85.72374084,39.13042238,27.82716887,2714.096948,95.87176348,77.80986877,53.93115645,309.89243480000005,130.1481348,33.33530131,5.280568237,-7.529848025,-1.303943286,-3.9372877180000003,-101.2962421,2.95262833,-7.7989305060000005,17.03592241,0,9.0,-14.915388785135622,158.41704711,0.0,3.0
265,"Seymour, Bobby",11.0,1,1,1.0,2.0,0.0,1.0,88.70314383,-1.974781795,-2.778429535,1954.550008,6.000540107000001,6.386322012000001,-24.56063355,10.18804432,1.73009176,2.1347157869999998,-0.5664427,81.43831682,-6.605764173,-2.450618194,0.424268375,105.05802620000001,-4.254055398999999,27.99401632,,,,,23.6711599,21.54966917,27.946063199999998,0.149078979,-1.717986911,6.139546571,6.210527556000001,-129.0196207,-5.176380302,-2.897501048,26.69638697,0,3.0,86.5375090522936,4.47236937,0.0,1.0
